message_key,kafka_timestamp,event_id,transaction_id,customer_id,product_id,customer_name,product_name,category,city,store,quantity,unit_price,total_amount,stock_actual,stock_minimo,risk_score,is_risk,event_timestamp,processing_timestamp,batch_id
TRX-00027472,2026-05-13 15:22:11.109,EVT-000271,TRX-00027472,CLI-008029,PROD-000411,Etelvina,Silla,Hogar,Piura,Real Plaza,3,363.47,1090.41,298,31,0.08,False,2026-05-13 15:22:11,2026-05-13 15:22:20.008,4
TRX-00061699,2026-05-13 15:22:11.212,EVT-000272,TRX-00061699,CLI-011962,PROD-004312,Jose,Reloj,Accesorios,Chiclayo,Mall Aventura,4,478.92,1915.68,282,10,0.56,False,2026-05-13 15:22:11,2026-05-13 15:22:20.008,4
TRX-00007218,2026-05-13 15:22:11.314,EVT-000273,TRX-00007218,CLI-000561,PROD-000248,Gabino,Silla,Hogar,Trujillo,Open Plaza,3,258.23,774.69,291,33,0.26,False,2026-05-13 15:22:11,2026-05-13 15:22:20.008,4
TRX-00037003,2026-05-13 15:22:11.417,EVT-000274,TRX-00037003,CLI-018768,PROD-002936,Etelvina,Mesa,Hogar,Lima,Open Plaza,5,604.55,3022.75,255,26,0.58,False,2026-05-13 15:22:11,2026-05-13 15:22:20.008,4
TRX-00037154,2026-05-13 15:22:11.520,EVT-000275,TRX-00037154,CLI-011821,PROD-000866,Eusebio,Botas,Calzado,Arequipa,Jockey Plaza,2,694.2,1388.4,152,34,0.05,False,2026-05-13 15:22:11,2026-05-13 15:22:20.008,4
TRX-00071636,2026-05-13 15:22:11.629,EVT-000276,TRX-00071636,CLI-015888,PROD-003330,Lorena,Pelota,Deportes,Cusco,Mall Aventura,5,371.18,1855.9,361,15,0.57,False,2026-05-13 15:22:11,2026-05-13 15:22:20.008,4
TRX-00094844,2026-05-13 15:22:11.731,EVT-000277,TRX-00094844,CLI-006154,PROD-003174,Felisa,Lámpara,Hogar,Trujillo,Mall Aventura,3,761.95,2285.85,275,28,0.69,False,2026-05-13 15:22:11,2026-05-13 15:22:20.008,4
TRX-00069717,2026-05-13 15:22:11.833,EVT-000278,TRX-00069717,CLI-000418,PROD-002658,Esteban,Mesa,Hogar,Cusco,Mall Aventura,5,490.77,2453.85,390,22,0.4,False,2026-05-13 15:22:11,2026-05-13 15:22:20.008,4
TRX-00014528,2026-05-13 15:22:11.936,EVT-000279,TRX-00014528,CLI-016515,PROD-000765,Eloy,Mesa,Hogar,Chiclayo,Jockey Plaza,1,577.74,577.74,21,39,0.84,True,2026-05-13 15:22:11,2026-05-13 15:22:20.008,4
TRX-00040611,2026-05-13 15:22:12.040,EVT-000280,TRX-00040611,CLI-014284,PROD-000089,Marcos,Sandalias,Calzado,Chiclayo,Real Plaza,1,215.14,215.14,115,18,0.35,False,2026-05-13 15:22:12,2026-05-13 15:22:20.008,4
TRX-00026905,2026-05-13 15:22:12.142,EVT-000281,TRX-00026905,CLI-019262,PROD-003546,Zaida,Bicicleta,Deportes,Lima,Real Plaza,4,687.62,2750.48,314,40,0.72,True,2026-05-13 15:22:12,2026-05-13 15:22:20.008,4
TRX-00018839,2026-05-13 15:22:12.245,EVT-000282,TRX-00018839,CLI-011540,PROD-000044,Antonio,Pelota,Deportes,Chiclayo,Open Plaza,1,307.01,307.01,20,26,0.94,True,2026-05-13 15:22:12,2026-05-13 15:22:20.008,4
TRX-00044746,2026-05-13 15:22:12.349,EVT-000283,TRX-00044746,CLI-007789,PROD-003930,Cayetano,Jean,Ropa,Chiclayo,Open Plaza,3,505.39,1516.17,461,16,0.47,False,2026-05-13 15:22:12,2026-05-13 15:22:20.008,4
TRX-00029363,2026-05-13 15:22:12.451,EVT-000284,TRX-00029363,CLI-009421,PROD-004812,Maxi,Pelota,Deportes,Arequipa,Open Plaza,3,554.15,1662.45,291,10,0.56,False,2026-05-13 15:22:12,2026-05-13 15:22:20.008,4
TRX-00078504,2026-05-13 15:22:12.554,EVT-000285,TRX-00078504,CLI-011823,PROD-003994,Ana,Guantes,Deportes,Chiclayo,Open Plaza,5,277.81,1389.05,206,21,0.09,False,2026-05-13 15:22:12,2026-05-13 15:22:20.008,4
TRX-00026293,2026-05-13 15:22:12.658,EVT-000286,TRX-00026293,CLI-019415,PROD-000014,Febe,Mochila,Accesorios,Arequipa,Real Plaza,4,690.8,2763.2,461,32,0.67,False,2026-05-13 15:22:12,2026-05-13 15:22:20.008,4
TRX-00063191,2026-05-13 15:22:12.761,EVT-000287,TRX-00063191,CLI-011152,PROD-000132,Clímaco,Zapatillas,Calzado,Chiclayo,Open Plaza,5,539.34,2696.7,395,36,0.5,False,2026-05-13 15:22:12,2026-05-13 15:22:20.008,4
TRX-00097647,2026-05-13 15:22:12.863,EVT-000288,TRX-00097647,CLI-010662,PROD-003086,Gisela,Casaca,Ropa,Lima,Mega Plaza,4,666.71,2666.84,396,21,0.54,False,2026-05-13 15:22:12,2026-05-13 15:22:20.008,4
TRX-00093803,2026-05-13 15:22:12.967,EVT-000289,TRX-00093803,CLI-018362,PROD-003837,Tecla,Lámpara,Hogar,Lima,Real Plaza,3,523.82,1571.46,109,13,0.54,False,2026-05-13 15:22:12,2026-05-13 15:22:20.008,4
TRX-00086487,2026-05-13 15:22:13.069,EVT-000290,TRX-00086487,CLI-003433,PROD-004398,Arsenio,Pelota,Deportes,Chiclayo,Mega Plaza,3,130.53,391.59,413,16,0.26,False,2026-05-13 15:22:13,2026-05-13 15:22:20.008,4
TRX-00057575,2026-05-13 15:22:13.172,EVT-000291,TRX-00057575,CLI-001265,PROD-004718,Florinda,Correa,Accesorios,Chiclayo,Real Plaza,1,438.48,438.48,80,15,0.32,False,2026-05-13 15:22:13,2026-05-13 15:22:20.008,4
TRX-00059228,2026-05-13 15:22:13.274,EVT-000292,TRX-00059228,CLI-005128,PROD-001415,Olga,Silla,Hogar,Trujillo,Mall Aventura,5,698.29,3491.45,263,21,0.52,False,2026-05-13 15:22:13,2026-05-13 15:22:20.008,4
TRX-00045663,2026-05-13 15:22:13.376,EVT-000293,TRX-00045663,CLI-001597,PROD-004866,Alberto,Reloj,Accesorios,Piura,Open Plaza,4,739.92,2959.68,77,32,0.68,False,2026-05-13 15:22:13,2026-05-13 15:22:20.008,4
TRX-00039859,2026-05-13 15:22:13.478,EVT-000294,TRX-00039859,CLI-011117,PROD-003857,Ernesto,Correa,Accesorios,Trujillo,Real Plaza,2,422.8,845.6,196,28,0.38,False,2026-05-13 15:22:13,2026-05-13 15:22:20.008,4
TRX-00060935,2026-05-13 15:22:13.581,EVT-000295,TRX-00060935,CLI-003043,PROD-000878,Inmaculada,Correa,Accesorios,Trujillo,Jockey Plaza,4,610.33,2441.32,164,29,0.47,False,2026-05-13 15:22:13,2026-05-13 15:22:20.008,4
TRX-00092130,2026-05-13 15:22:13.683,EVT-000296,TRX-00092130,CLI-013380,PROD-002248,Tatiana,Silla,Hogar,Lima,Real Plaza,1,282.38,282.38,347,30,0.37,False,2026-05-13 15:22:13,2026-05-13 15:22:20.008,4
TRX-00063420,2026-05-13 15:22:13.786,EVT-000297,TRX-00063420,CLI-018120,PROD-001398,Tristán,Lámpara,Hogar,Chiclayo,Real Plaza,5,799.88,3999.4,365,28,0.47,False,2026-05-13 15:22:13,2026-05-13 15:22:20.008,4
TRX-00035988,2026-05-13 15:22:13.888,EVT-000298,TRX-00035988,CLI-010750,PROD-003005,Bautista,Bicicleta,Deportes,Trujillo,Open Plaza,3,589.94,1769.82,418,14,0.61,False,2026-05-13 15:22:13,2026-05-13 15:22:20.008,4
TRX-00075179,2026-05-13 15:22:13.990,EVT-000299,TRX-00075179,CLI-012092,PROD-003051,Águeda,Reloj,Accesorios,Piura,Open Plaza,5,783.59,3917.95,231,32,0.43,False,2026-05-13 15:22:13,2026-05-13 15:22:20.008,4
TRX-00011500,2026-05-13 15:22:14.092,EVT-000300,TRX-00011500,CLI-013440,PROD-001357,Eliana,Zapatillas,Calzado,Cusco,Mega Plaza,3,768.08,2304.24,268,12,0.52,False,2026-05-13 15:22:14,2026-05-13 15:22:20.008,4
TRX-00075804,2026-05-13 15:22:14.194,EVT-000301,TRX-00075804,CLI-014983,PROD-002585,Macario,Pelota,Deportes,Arequipa,Open Plaza,1,436.87,436.87,357,26,0.2,False,2026-05-13 15:22:14,2026-05-13 15:22:20.008,4
TRX-00001912,2026-05-13 15:22:14.297,EVT-000302,TRX-00001912,CLI-016193,PROD-004340,Paloma,Jean,Ropa,Piura,Real Plaza,4,143.26,573.04,466,32,0.41,False,2026-05-13 15:22:14,2026-05-13 15:22:20.008,4
TRX-00037164,2026-05-13 15:22:14.400,EVT-000303,TRX-00037164,CLI-010889,PROD-001195,Sara,Reloj,Accesorios,Arequipa,Jockey Plaza,4,295.45,1181.8,251,32,0.15,False,2026-05-13 15:22:14,2026-05-13 15:22:20.008,4
TRX-00011920,2026-05-13 15:22:14.502,EVT-000304,TRX-00011920,CLI-004105,PROD-001788,Salvador,Botas,Calzado,Chiclayo,Mall Aventura,4,745.6,2982.4,487,11,0.65,False,2026-05-13 15:22:14,2026-05-13 15:22:20.008,4
TRX-00000938,2026-05-13 15:22:14.605,EVT-000305,TRX-00000938,CLI-019284,PROD-003340,Rosendo,Correa,Accesorios,Trujillo,Jockey Plaza,2,224.01,448.02,306,27,0.25,False,2026-05-13 15:22:14,2026-05-13 15:22:20.008,4
TRX-00007578,2026-05-13 15:22:14.708,EVT-000306,TRX-00007578,CLI-010864,PROD-002102,Maxi,Jean,Ropa,Chiclayo,Jockey Plaza,5,400.79,2003.95,188,27,0.55,False,2026-05-13 15:22:14,2026-05-13 15:22:20.008,4
TRX-00014280,2026-05-13 15:22:14.810,EVT-000307,TRX-00014280,CLI-005144,PROD-001554,Teófilo,Mesa,Hogar,Lima,Mega Plaza,3,767.93,2303.79,125,15,0.63,False,2026-05-13 15:22:14,2026-05-13 15:22:20.008,4
TRX-00024646,2026-05-13 15:22:14.912,EVT-000308,TRX-00024646,CLI-017894,PROD-004784,Custodio,Pelota,Deportes,Chiclayo,Mega Plaza,5,320.36,1601.8,457,16,0.7,True,2026-05-13 15:22:14,2026-05-13 15:22:20.008,4
TRX-00023554,2026-05-13 15:22:15.016,EVT-000309,TRX-00023554,CLI-014400,PROD-003717,Loreto,Mochila,Accesorios,Cusco,Mall Aventura,1,431.53,431.53,352,29,0.44,False,2026-05-13 15:22:15,2026-05-13 15:22:20.008,4
TRX-00087925,2026-05-13 15:22:15.118,EVT-000310,TRX-00087925,CLI-018290,PROD-001465,Eladio,Bicicleta,Deportes,Arequipa,Open Plaza,3,464.75,1394.25,295,40,0.19,False,2026-05-13 15:22:15,2026-05-13 15:22:20.008,4
TRX-00055926,2026-05-13 15:22:15.221,EVT-000311,TRX-00055926,CLI-015727,PROD-000370,Ema,Jean,Ropa,Piura,Jockey Plaza,2,765.68,1531.36,287,22,0.48,False,2026-05-13 15:22:15,2026-05-13 15:22:20.008,4
TRX-00016342,2026-05-13 15:22:15.323,EVT-000312,TRX-00016342,CLI-003925,PROD-001786,Nando,Casaca,Ropa,Trujillo,Open Plaza,2,492.98,985.96,181,31,0.37,False,2026-05-13 15:22:15,2026-05-13 15:22:20.008,4
TRX-00002431,2026-05-13 15:22:15.425,EVT-000313,TRX-00002431,CLI-012015,PROD-004619,Ramona,Pelota,Deportes,Trujillo,Jockey Plaza,4,386.29,1545.16,32,29,0.44,False,2026-05-13 15:22:15,2026-05-13 15:22:20.008,4
TRX-00017023,2026-05-13 15:22:15.529,EVT-000314,TRX-00017023,CLI-017011,PROD-001394,Aitana,Mochila,Accesorios,Chiclayo,Open Plaza,3,612.73,1838.19,159,16,0.56,False,2026-05-13 15:22:15,2026-05-13 15:22:20.008,4
TRX-00013949,2026-05-13 15:22:15.633,EVT-000315,TRX-00013949,CLI-000414,PROD-002637,Aroa,Lámpara,Hogar,Trujillo,Mega Plaza,5,178.88,894.4,467,33,0.11,False,2026-05-13 15:22:15,2026-05-13 15:22:20.008,4
TRX-00074515,2026-05-13 15:22:15.737,EVT-000316,TRX-00074515,CLI-001437,PROD-002770,Valentina,Jean,Ropa,Trujillo,Jockey Plaza,4,93.2,372.8,254,39,0.36,False,2026-05-13 15:22:15,2026-05-13 15:22:20.008,4
TRX-00091509,2026-05-13 15:22:15.839,EVT-000317,TRX-00091509,CLI-005444,PROD-004510,Cándida,Mesa,Hogar,Piura,Mega Plaza,3,216.9,650.7,242,29,0.44,False,2026-05-13 15:22:15,2026-05-13 15:22:20.008,4
TRX-00011850,2026-05-13 15:22:15.943,EVT-000318,TRX-00011850,CLI-005481,PROD-003318,Lidia,Pelota,Deportes,Lima,Real Plaza,5,309.03,1545.15,73,35,0.63,False,2026-05-13 15:22:15,2026-05-13 15:22:20.008,4
TRX-00049752,2026-05-13 15:22:16.047,EVT-000319,TRX-00049752,CLI-005815,PROD-004552,África,Reloj,Accesorios,Lima,Mega Plaza,1,763.9,763.9,367,11,0.26,False,2026-05-13 15:22:16,2026-05-13 15:22:20.008,4
TRX-00034247,2026-05-13 15:22:16.149,EVT-000320,TRX-00034247,CLI-002605,PROD-000229,Pepe,Bicicleta,Deportes,Chiclayo,Jockey Plaza,2,23.47,46.94,64,19,0.23,False,2026-05-13 15:22:16,2026-05-13 15:22:20.008,4
TRX-00072490,2026-05-13 15:22:16.263,EVT-000321,TRX-00072490,CLI-018731,PROD-004835,Carmina,Reloj,Accesorios,Chiclayo,Jockey Plaza,2,461.23,922.46,175,34,0.31,False,2026-05-13 15:22:16,2026-05-13 15:22:20.008,4
TRX-00092773,2026-05-13 15:22:16.368,EVT-000322,TRX-00092773,CLI-005250,PROD-002147,Tiburcio,Bicicleta,Deportes,Piura,Mall Aventura,2,698.21,1396.42,203,20,0.38,False,2026-05-13 15:22:16,2026-05-13 15:22:20.008,4
TRX-00029179,2026-05-13 15:22:16.471,EVT-000323,TRX-00029179,CLI-012426,PROD-003448,Felix,Botas,Calzado,Chiclayo,Mega Plaza,4,370.25,1481.0,299,38,0.18,False,2026-05-13 15:22:16,2026-05-13 15:22:20.008,4
TRX-00008406,2026-05-13 15:22:16.574,EVT-000324,TRX-00008406,CLI-001198,PROD-000255,Luisina,Correa,Accesorios,Arequipa,Jockey Plaza,5,781.54,3907.7,280,18,0.54,False,2026-05-13 15:22:16,2026-05-13 15:22:20.008,4
TRX-00065905,2026-05-13 15:22:16.677,EVT-000325,TRX-00065905,CLI-012241,PROD-000440,Eusebio,Silla,Hogar,Cusco,Real Plaza,1,220.26,220.26,8,12,0.81,True,2026-05-13 15:22:16,2026-05-13 15:22:20.008,4
TRX-00088726,2026-05-13 15:22:16.778,EVT-000326,TRX-00088726,CLI-010720,PROD-004878,Haroldo,Sandalias,Calzado,Lima,Mega Plaza,2,470.67,941.34,0,39,0.73,True,2026-05-13 15:22:16,2026-05-13 15:22:20.008,4
TRX-00041362,2026-05-13 15:22:16.882,EVT-000327,TRX-00041362,CLI-000292,PROD-002185,Mayte,Sandalias,Calzado,Arequipa,Mega Plaza,2,494.58,989.16,34,16,0.17,False,2026-05-13 15:22:16,2026-05-13 15:22:20.008,4
TRX-00004045,2026-05-13 15:22:16.984,EVT-000328,TRX-00004045,CLI-006553,PROD-002661,Josep,Mochila,Accesorios,Trujillo,Mall Aventura,4,566.62,2266.48,76,29,0.67,False,2026-05-13 15:22:16,2026-05-13 15:22:20.008,4
TRX-00088883,2026-05-13 15:22:17.088,EVT-000329,TRX-00088883,CLI-017626,PROD-001476,Gema,Mesa,Hogar,Piura,Open Plaza,1,544.15,544.15,184,11,0.34,False,2026-05-13 15:22:17,2026-05-13 15:22:20.008,4
TRX-00057643,2026-05-13 15:22:17.190,EVT-000330,TRX-00057643,CLI-015707,PROD-003019,Anabel,Pelota,Deportes,Cusco,Real Plaza,4,643.6,2574.4,116,19,0.6,False,2026-05-13 15:22:17,2026-05-13 15:22:20.008,4
TRX-00060000,2026-05-13 15:22:17.293,EVT-000331,TRX-00060000,CLI-012818,PROD-000325,Magdalena,Silla,Hogar,Lima,Mall Aventura,5,279.54,1397.7,169,13,0.13,False,2026-05-13 15:22:17,2026-05-13 15:22:20.008,4
TRX-00080725,2026-05-13 15:22:17.395,EVT-000332,TRX-00080725,CLI-004640,PROD-002319,Samuel,Mesa,Hogar,Lima,Real Plaza,1,484.02,484.02,393,39,0.12,False,2026-05-13 15:22:17,2026-05-13 15:22:20.008,4
TRX-00073967,2026-05-13 15:22:17.497,EVT-000333,TRX-00073967,CLI-018516,PROD-002538,Ángeles,Guantes,Deportes,Arequipa,Mega Plaza,5,57.06,285.3,475,29,0.41,False,2026-05-13 15:22:17,2026-05-13 15:22:20.008,4
TRX-00011272,2026-05-13 15:22:17.600,EVT-000334,TRX-00011272,CLI-002900,PROD-004208,Mayte,Bicicleta,Deportes,Lima,Real Plaza,5,333.07,1665.35,443,26,0.72,True,2026-05-13 15:22:17,2026-05-13 15:22:20.008,4
TRX-00015295,2026-05-13 15:22:17.705,EVT-000335,TRX-00015295,CLI-011744,PROD-003460,Paula,Lámpara,Hogar,Chiclayo,Mega Plaza,2,390.95,781.9,224,29,0.16,False,2026-05-13 15:22:17,2026-05-13 15:22:20.008,4
TRX-00055807,2026-05-13 15:22:17.807,EVT-000336,TRX-00055807,CLI-014241,PROD-004331,Juan Pablo,Mochila,Accesorios,Piura,Real Plaza,4,745.89,2983.56,492,10,0.65,False,2026-05-13 15:22:17,2026-05-13 15:22:20.008,4
TRX-00058343,2026-05-13 15:22:17.909,EVT-000337,TRX-00058343,CLI-018955,PROD-004089,Luís,Casaca,Ropa,Cusco,Mega Plaza,1,695.25,695.25,261,23,0.13,False,2026-05-13 15:22:17,2026-05-13 15:22:20.008,4
TRX-00055186,2026-05-13 15:22:18.011,EVT-000338,TRX-00055186,CLI-000059,PROD-004818,Áurea,Correa,Accesorios,Piura,Open Plaza,5,690.52,3452.6,375,40,0.75,True,2026-05-13 15:22:18,2026-05-13 15:22:20.008,4
TRX-00075747,2026-05-13 15:22:18.113,EVT-000339,TRX-00075747,CLI-018766,PROD-004987,Glauco,Bicicleta,Deportes,Cusco,Mega Plaza,5,62.0,310.0,471,31,0.42,False,2026-05-13 15:22:18,2026-05-13 15:22:20.008,4
TRX-00002486,2026-05-13 15:22:18.215,EVT-000340,TRX-00002486,CLI-005432,PROD-003765,Heriberto,Jean,Ropa,Arequipa,Mall Aventura,4,46.91,187.64,97,10,0.33,False,2026-05-13 15:22:18,2026-05-13 15:22:20.008,4
TRX-00082370,2026-05-13 15:22:18.318,EVT-000341,TRX-00082370,CLI-015663,PROD-000468,Pepe,Silla,Hogar,Piura,Mega Plaza,3,222.18,666.54,233,25,0.37,False,2026-05-13 15:22:18,2026-05-13 15:22:20.008,4
TRX-00098828,2026-05-13 15:22:18.420,EVT-000342,TRX-00098828,CLI-012855,PROD-003926,Horacio,Botas,Calzado,Cusco,Mall Aventura,3,479.38,1438.14,105,23,0.17,False,2026-05-13 15:22:18,2026-05-13 15:22:20.008,4
TRX-00024812,2026-05-13 15:22:18.524,EVT-000343,TRX-00024812,CLI-003786,PROD-001194,Susanita,Sandalias,Calzado,Chiclayo,Mega Plaza,2,406.71,813.42,260,17,0.08,False,2026-05-13 15:22:18,2026-05-13 15:22:20.008,4
TRX-00005296,2026-05-13 15:22:18.629,EVT-000344,TRX-00005296,CLI-005269,PROD-003434,Selena,Jean,Ropa,Cusco,Mall Aventura,5,700.9,3504.5,454,29,0.54,False,2026-05-13 15:22:18,2026-05-13 15:22:20.008,4
TRX-00063154,2026-05-13 15:22:18.731,EVT-000345,TRX-00063154,CLI-007037,PROD-001540,Esther,Pelota,Deportes,Lima,Jockey Plaza,4,203.38,813.52,487,22,0.11,False,2026-05-13 15:22:18,2026-05-13 15:22:20.008,4
TRX-00078318,2026-05-13 15:22:18.834,EVT-000346,TRX-00078318,CLI-010550,PROD-004167,Gaspar,Mochila,Accesorios,Piura,Open Plaza,1,599.02,599.02,7,29,0.82,True,2026-05-13 15:22:18,2026-05-13 15:22:20.008,4
TRX-00018991,2026-05-13 15:22:18.936,EVT-000347,TRX-00018991,CLI-018601,PROD-001938,Amaya,Mochila,Accesorios,Chiclayo,Jockey Plaza,4,451.59,1806.36,456,22,0.4,False,2026-05-13 15:22:18,2026-05-13 15:22:20.008,4
TRX-00033677,2026-05-13 15:22:19.040,EVT-000348,TRX-00033677,CLI-006330,PROD-001980,Odalys,Casaca,Ropa,Lima,Mega Plaza,1,209.68,209.68,20,21,0.94,True,2026-05-13 15:22:19,2026-05-13 15:22:20.008,4
TRX-00083008,2026-05-13 15:22:19.144,EVT-000349,TRX-00083008,CLI-001201,PROD-003439,Dominga,Zapatillas,Calzado,Arequipa,Open Plaza,5,237.9,1189.5,167,22,0.26,False,2026-05-13 15:22:19,2026-05-13 15:22:20.008,4
TRX-00075967,2026-05-13 15:22:19.247,EVT-000350,TRX-00075967,CLI-019557,PROD-001238,Luciana,Guantes,Deportes,Piura,Mall Aventura,5,196.04,980.2,477,26,0.33,False,2026-05-13 15:22:19,2026-05-13 15:22:20.008,4
TRX-00065909,2026-05-13 15:22:19.349,EVT-000351,TRX-00065909,CLI-015911,PROD-002428,Aurora,Reloj,Accesorios,Arequipa,Mall Aventura,5,251.84,1259.2,456,21,0.29,False,2026-05-13 15:22:19,2026-05-13 15:22:20.008,4
TRX-00065722,2026-05-13 15:22:19.451,EVT-000352,TRX-00065722,CLI-002655,PROD-003352,Natanael,Mesa,Hogar,Cusco,Real Plaza,5,267.18,1335.9,70,11,0.12,False,2026-05-13 15:22:19,2026-05-13 15:22:20.008,4
TRX-00090279,2026-05-13 15:22:19.554,EVT-000353,TRX-00090279,CLI-003130,PROD-002490,Rosalva,Botas,Calzado,Lima,Jockey Plaza,5,632.69,3163.45,217,38,0.56,False,2026-05-13 15:22:19,2026-05-13 15:22:20.008,4
TRX-00014324,2026-05-13 15:22:19.658,EVT-000354,TRX-00014324,CLI-011993,PROD-001710,Gil,Polo,Ropa,Cusco,Mega Plaza,3,430.22,1290.66,101,15,0.18,False,2026-05-13 15:22:19,2026-05-13 15:22:20.008,4
TRX-00085898,2026-05-13 15:22:19.760,EVT-000355,TRX-00085898,CLI-002660,PROD-000361,Roberto,Reloj,Accesorios,Trujillo,Mega Plaza,3,48.63,145.89,40,14,0.38,False,2026-05-13 15:22:19,2026-05-13 15:22:20.008,4
TRX-00067779,2026-05-13 15:22:19.862,EVT-000356,TRX-00067779,CLI-013103,PROD-002236,Maricruz,Bicicleta,Deportes,Trujillo,Mega Plaza,1,81.29,81.29,366,15,0.12,False,2026-05-13 15:22:19,2026-05-13 15:22:20.008,4
TRX-00096699,2026-05-13 15:22:19.964,EVT-000357,TRX-00096699,CLI-001161,PROD-001891,Octavia,Zapatillas,Calzado,Cusco,Mega Plaza,3,156.45,469.35,430,18,0.25,False,2026-05-13 15:22:19,2026-05-13 15:22:20.008,4
