message_key,kafka_timestamp,event_id,transaction_id,customer_id,product_id,customer_name,product_name,category,city,store,quantity,unit_price,total_amount,stock_actual,stock_minimo,risk_score,is_risk,event_timestamp,processing_timestamp,batch_id
TRX-00096018,2026-05-13 15:22:22.344,EVT-000380,TRX-00096018,CLI-000384,PROD-000986,Salomé,Casaca,Ropa,Arequipa,Jockey Plaza,1,222.05,222.05,232,39,0.12,False,2026-05-13 15:22:22,2026-05-13 15:22:30.007,5
TRX-00074541,2026-05-13 15:22:22.446,EVT-000381,TRX-00074541,CLI-001793,PROD-001112,Feliciano,Mesa,Hogar,Piura,Jockey Plaza,3,53.77,161.31,38,15,0.27,False,2026-05-13 15:22:22,2026-05-13 15:22:30.007,5
TRX-00056017,2026-05-13 15:22:22.549,EVT-000382,TRX-00056017,CLI-018179,PROD-002057,Nidia,Jean,Ropa,Lima,Real Plaza,3,724.59,2173.77,453,26,0.55,False,2026-05-13 15:22:22,2026-05-13 15:22:30.007,5
TRX-00090427,2026-05-13 15:22:22.652,EVT-000383,TRX-00090427,CLI-015213,PROD-002040,Diana,Mesa,Hogar,Trujillo,Real Plaza,5,133.39,666.95,430,30,0.28,False,2026-05-13 15:22:22,2026-05-13 15:22:30.007,5
TRX-00043049,2026-05-13 15:22:22.755,EVT-000384,TRX-00043049,CLI-002040,PROD-003193,María Jesús,Reloj,Accesorios,Piura,Open Plaza,2,454.5,909.0,85,29,0.29,False,2026-05-13 15:22:22,2026-05-13 15:22:30.007,5
TRX-00065176,2026-05-13 15:22:22.857,EVT-000385,TRX-00065176,CLI-010853,PROD-003615,Teresita,Botas,Calzado,Chiclayo,Mall Aventura,3,242.18,726.54,313,36,0.23,False,2026-05-13 15:22:22,2026-05-13 15:22:30.007,5
TRX-00093523,2026-05-13 15:22:22.960,EVT-000386,TRX-00093523,CLI-004793,PROD-001172,Francisco,Pelota,Deportes,Lima,Jockey Plaza,5,498.25,2491.25,196,35,0.6,False,2026-05-13 15:22:22,2026-05-13 15:22:30.007,5
TRX-00004076,2026-05-13 15:22:23.062,EVT-000387,TRX-00004076,CLI-008719,PROD-004956,Benigno,Mesa,Hogar,Lima,Open Plaza,1,478.26,478.26,409,27,0.44,False,2026-05-13 15:22:23,2026-05-13 15:22:30.007,5
TRX-00001135,2026-05-13 15:22:23.165,EVT-000388,TRX-00001135,CLI-002594,PROD-004397,Sara,Correa,Accesorios,Chiclayo,Jockey Plaza,3,102.94,308.82,45,39,0.11,False,2026-05-13 15:22:23,2026-05-13 15:22:30.007,5
TRX-00030188,2026-05-13 15:22:23.267,EVT-000389,TRX-00030188,CLI-016239,PROD-001074,Vera,Polo,Ropa,Piura,Jockey Plaza,5,332.32,1661.6,341,35,0.44,False,2026-05-13 15:22:23,2026-05-13 15:22:30.007,5
TRX-00082906,2026-05-13 15:22:23.370,EVT-000390,TRX-00082906,CLI-004538,PROD-001995,Mercedes,Polo,Ropa,Cusco,Mega Plaza,4,373.38,1493.52,163,27,0.05,False,2026-05-13 15:22:23,2026-05-13 15:22:30.007,5
TRX-00012871,2026-05-13 15:22:23.472,EVT-000391,TRX-00012871,CLI-002570,PROD-003101,Manolo,Mochila,Accesorios,Piura,Jockey Plaza,1,649.92,649.92,117,22,0.35,False,2026-05-13 15:22:23,2026-05-13 15:22:30.007,5
TRX-00079627,2026-05-13 15:22:23.575,EVT-000392,TRX-00079627,CLI-000792,PROD-003569,Rosario,Botas,Calzado,Lima,Mall Aventura,5,791.92,3959.6,228,24,0.75,True,2026-05-13 15:22:23,2026-05-13 15:22:30.007,5
TRX-00063242,2026-05-13 15:22:23.677,EVT-000393,TRX-00063242,CLI-011391,PROD-001492,Saturnino,Casaca,Ropa,Trujillo,Jockey Plaza,1,225.33,225.33,168,31,0.11,False,2026-05-13 15:22:23,2026-05-13 15:22:30.007,5
TRX-00041575,2026-05-13 15:22:23.779,EVT-000394,TRX-00041575,CLI-002190,PROD-004619,David,Pelota,Deportes,Lima,Jockey Plaza,4,386.29,1545.16,32,29,0.43,False,2026-05-13 15:22:23,2026-05-13 15:22:30.007,5
TRX-00063579,2026-05-13 15:22:23.881,EVT-000395,TRX-00063579,CLI-003743,PROD-003019,Clemente,Pelota,Deportes,Piura,Mall Aventura,1,643.6,643.6,116,19,0.14,False,2026-05-13 15:22:23,2026-05-13 15:22:30.007,5
TRX-00001233,2026-05-13 15:22:23.984,EVT-000396,TRX-00001233,CLI-001580,PROD-003514,Sofía,Silla,Hogar,Piura,Mega Plaza,3,583.12,1749.36,64,40,0.49,False,2026-05-13 15:22:23,2026-05-13 15:22:30.007,5
TRX-00025304,2026-05-13 15:22:24.086,EVT-000397,TRX-00025304,CLI-006182,PROD-003894,Maura,Pelota,Deportes,Piura,Mall Aventura,2,183.26,366.52,371,20,0.36,False,2026-05-13 15:22:24,2026-05-13 15:22:30.007,5
TRX-00083239,2026-05-13 15:22:24.188,EVT-000398,TRX-00083239,CLI-018895,PROD-001478,Patricia,Pelota,Deportes,Lima,Mall Aventura,1,154.34,154.34,366,21,0.07,False,2026-05-13 15:22:24,2026-05-13 15:22:30.007,5
TRX-00039900,2026-05-13 15:22:24.291,EVT-000399,TRX-00039900,CLI-008337,PROD-000179,Jafet,Jean,Ropa,Arequipa,Mall Aventura,5,510.05,2550.25,379,32,0.71,True,2026-05-13 15:22:24,2026-05-13 15:22:30.007,5
TRX-00006518,2026-05-13 15:22:24.394,EVT-000400,TRX-00006518,CLI-008267,PROD-001302,Regina,Zapatillas,Calzado,Lima,Jockey Plaza,1,74.38,74.38,351,36,0.33,False,2026-05-13 15:22:24,2026-05-13 15:22:30.007,5
TRX-00077149,2026-05-13 15:22:24.498,EVT-000401,TRX-00077149,CLI-004927,PROD-001309,Hugo,Polo,Ropa,Piura,Real Plaza,1,586.47,586.47,95,26,0.41,False,2026-05-13 15:22:24,2026-05-13 15:22:30.007,5
TRX-00024151,2026-05-13 15:22:24.600,EVT-000402,TRX-00024151,CLI-019216,PROD-000942,Buenaventura,Pelota,Deportes,Lima,Mall Aventura,1,303.37,303.37,402,39,0.07,False,2026-05-13 15:22:24,2026-05-13 15:22:30.007,5
TRX-00087114,2026-05-13 15:22:24.702,EVT-000403,TRX-00087114,CLI-006225,PROD-004529,Roldán,Zapatillas,Calzado,Trujillo,Mall Aventura,1,497.58,497.58,153,40,0.44,False,2026-05-13 15:22:24,2026-05-13 15:22:30.007,5
TRX-00022396,2026-05-13 15:22:24.805,EVT-000404,TRX-00022396,CLI-000241,PROD-000935,Feliciana,Mesa,Hogar,Piura,Mega Plaza,3,474.16,1422.48,417,21,0.3,False,2026-05-13 15:22:24,2026-05-13 15:22:30.007,5
TRX-00036798,2026-05-13 15:22:24.911,EVT-000405,TRX-00036798,CLI-008647,PROD-000136,Anna,Pelota,Deportes,Chiclayo,Mall Aventura,3,580.79,1742.37,296,36,0.7,True,2026-05-13 15:22:24,2026-05-13 15:22:30.007,5
TRX-00003904,2026-05-13 15:22:25.013,EVT-000406,TRX-00003904,CLI-015280,PROD-000031,Segismundo,Sandalias,Calzado,Chiclayo,Mega Plaza,3,498.15,1494.45,269,17,0.38,False,2026-05-13 15:22:25,2026-05-13 15:22:30.007,5
TRX-00011229,2026-05-13 15:22:25.115,EVT-000407,TRX-00011229,CLI-001442,PROD-000366,Lorenzo,Lámpara,Hogar,Chiclayo,Jockey Plaza,3,91.92,275.76,460,33,0.13,False,2026-05-13 15:22:25,2026-05-13 15:22:30.007,5
TRX-00043417,2026-05-13 15:22:25.217,EVT-000408,TRX-00043417,CLI-002434,PROD-002722,Rosa,Jean,Ropa,Trujillo,Mega Plaza,5,90.85,454.25,384,35,0.38,False,2026-05-13 15:22:25,2026-05-13 15:22:30.007,5
TRX-00062358,2026-05-13 15:22:25.320,EVT-000409,TRX-00062358,CLI-000932,PROD-001371,Leocadia,Silla,Hogar,Chiclayo,Jockey Plaza,5,456.87,2284.35,285,21,0.75,True,2026-05-13 15:22:25,2026-05-13 15:22:30.007,5
TRX-00055769,2026-05-13 15:22:25.423,EVT-000410,TRX-00055769,CLI-009836,PROD-002117,Casemiro,Bicicleta,Deportes,Chiclayo,Mall Aventura,5,395.59,1977.95,450,37,0.47,False,2026-05-13 15:22:25,2026-05-13 15:22:30.007,5
TRX-00053763,2026-05-13 15:22:25.525,EVT-000411,TRX-00053763,CLI-003767,PROD-002706,Maximiliano,Pelota,Deportes,Cusco,Real Plaza,3,350.14,1050.42,95,40,0.15,False,2026-05-13 15:22:25,2026-05-13 15:22:30.007,5
TRX-00066572,2026-05-13 15:22:25.627,EVT-000412,TRX-00066572,CLI-014248,PROD-000135,María Manuela,Zapatillas,Calzado,Chiclayo,Jockey Plaza,5,688.48,3442.4,55,21,0.51,False,2026-05-13 15:22:25,2026-05-13 15:22:30.007,5
TRX-00035183,2026-05-13 15:22:25.730,EVT-000413,TRX-00035183,CLI-001471,PROD-004941,Nando,Sandalias,Calzado,Cusco,Open Plaza,1,576.02,576.02,30,17,0.08,False,2026-05-13 15:22:25,2026-05-13 15:22:30.007,5
TRX-00075243,2026-05-13 15:22:25.833,EVT-000414,TRX-00075243,CLI-012957,PROD-001062,María,Reloj,Accesorios,Lima,Jockey Plaza,1,722.78,722.78,90,24,0.2,False,2026-05-13 15:22:25,2026-05-13 15:22:30.007,5
TRX-00087636,2026-05-13 15:22:25.935,EVT-000415,TRX-00087636,CLI-005081,PROD-003686,Oriana,Correa,Accesorios,Cusco,Mega Plaza,1,90.87,90.87,37,24,0.34,False,2026-05-13 15:22:25,2026-05-13 15:22:30.007,5
TRX-00032826,2026-05-13 15:22:26.039,EVT-000416,TRX-00032826,CLI-001504,PROD-003450,Marta,Mesa,Hogar,Cusco,Mega Plaza,4,749.63,2998.52,409,17,0.4,False,2026-05-13 15:22:26,2026-05-13 15:22:30.007,5
TRX-00065596,2026-05-13 15:22:26.141,EVT-000417,TRX-00065596,CLI-007775,PROD-004558,Lucho,Bicicleta,Deportes,Arequipa,Real Plaza,2,529.97,1059.94,306,39,0.28,False,2026-05-13 15:22:26,2026-05-13 15:22:30.007,5
TRX-00085811,2026-05-13 15:22:26.243,EVT-000418,TRX-00085811,CLI-012036,PROD-000466,Susanita,Mesa,Hogar,Cusco,Jockey Plaza,4,733.11,2932.44,328,14,0.71,True,2026-05-13 15:22:26,2026-05-13 15:22:30.007,5
TRX-00046262,2026-05-13 15:22:26.345,EVT-000419,TRX-00046262,CLI-005508,PROD-003866,Agapito,Sandalias,Calzado,Cusco,Real Plaza,4,91.36,365.44,90,16,0.44,False,2026-05-13 15:22:26,2026-05-13 15:22:30.007,5
TRX-00011217,2026-05-13 15:22:26.448,EVT-000420,TRX-00011217,CLI-013171,PROD-004682,Claudio,Reloj,Accesorios,Trujillo,Open Plaza,2,124.72,249.44,360,26,0.23,False,2026-05-13 15:22:26,2026-05-13 15:22:30.007,5
TRX-00018368,2026-05-13 15:22:26.551,EVT-000421,TRX-00018368,CLI-002126,PROD-004105,Eli,Silla,Hogar,Piura,Jockey Plaza,4,601.76,2407.04,475,22,0.72,True,2026-05-13 15:22:26,2026-05-13 15:22:30.007,5
TRX-00028994,2026-05-13 15:22:26.653,EVT-000422,TRX-00028994,CLI-018527,PROD-004183,Florencio,Reloj,Accesorios,Lima,Mega Plaza,2,452.56,905.12,285,37,0.26,False,2026-05-13 15:22:26,2026-05-13 15:22:30.007,5
TRX-00005534,2026-05-13 15:22:26.756,EVT-000423,TRX-00005534,CLI-007699,PROD-001759,Pancho,Lámpara,Hogar,Arequipa,Real Plaza,2,662.99,1325.98,278,38,0.24,False,2026-05-13 15:22:26,2026-05-13 15:22:30.007,5
TRX-00021598,2026-05-13 15:22:26.859,EVT-000424,TRX-00021598,CLI-014600,PROD-002425,Óscar,Correa,Accesorios,Lima,Jockey Plaza,1,282.65,282.65,40,12,0.1,False,2026-05-13 15:22:26,2026-05-13 15:22:30.007,5
TRX-00032328,2026-05-13 15:22:26.961,EVT-000425,TRX-00032328,CLI-013273,PROD-004410,Merche,Mesa,Hogar,Arequipa,Real Plaza,5,203.57,1017.85,421,39,0.07,False,2026-05-13 15:22:26,2026-05-13 15:22:30.007,5
TRX-00090578,2026-05-13 15:22:27.065,EVT-000426,TRX-00090578,CLI-017055,PROD-001401,Emiliano,Lámpara,Hogar,Arequipa,Open Plaza,4,522.06,2088.24,44,25,0.56,False,2026-05-13 15:22:27,2026-05-13 15:22:30.007,5
TRX-00076098,2026-05-13 15:22:27.168,EVT-000427,TRX-00076098,CLI-010783,PROD-004575,Geraldo,Correa,Accesorios,Piura,Mega Plaza,4,511.44,2045.76,30,17,0.7,True,2026-05-13 15:22:27,2026-05-13 15:22:30.007,5
TRX-00035639,2026-05-13 15:22:27.271,EVT-000428,TRX-00035639,CLI-005311,PROD-003881,Dulce,Zapatillas,Calzado,Cusco,Mall Aventura,1,337.24,337.24,46,11,0.21,False,2026-05-13 15:22:27,2026-05-13 15:22:30.007,5
TRX-00069218,2026-05-13 15:22:27.373,EVT-000429,TRX-00069218,CLI-017613,PROD-002278,Domitila,Correa,Accesorios,Cusco,Open Plaza,5,516.91,2584.55,231,32,0.62,False,2026-05-13 15:22:27,2026-05-13 15:22:30.007,5
TRX-00055812,2026-05-13 15:22:27.477,EVT-000430,TRX-00055812,CLI-011030,PROD-002076,Perla,Lámpara,Hogar,Chiclayo,Mall Aventura,2,623.16,1246.32,142,38,0.4,False,2026-05-13 15:22:27,2026-05-13 15:22:30.007,5
TRX-00070258,2026-05-13 15:22:27.579,EVT-000431,TRX-00070258,CLI-003136,PROD-001108,Eduardo,Pelota,Deportes,Lima,Mall Aventura,3,732.04,2196.12,256,23,0.63,False,2026-05-13 15:22:27,2026-05-13 15:22:30.007,5
TRX-00095412,2026-05-13 15:22:27.681,EVT-000432,TRX-00095412,CLI-006372,PROD-002904,Rafaela,Lámpara,Hogar,Piura,Open Plaza,5,336.79,1683.95,446,16,0.71,True,2026-05-13 15:22:27,2026-05-13 15:22:30.007,5
TRX-00050932,2026-05-13 15:22:27.784,EVT-000433,TRX-00050932,CLI-013706,PROD-002288,Adriana,Pelota,Deportes,Lima,Mega Plaza,1,582.19,582.19,475,40,0.24,False,2026-05-13 15:22:27,2026-05-13 15:22:30.007,5
TRX-00006420,2026-05-13 15:22:27.886,EVT-000434,TRX-00006420,CLI-011639,PROD-004401,Vidal,Correa,Accesorios,Piura,Jockey Plaza,3,81.38,244.14,456,28,0.19,False,2026-05-13 15:22:27,2026-05-13 15:22:30.007,5
TRX-00035390,2026-05-13 15:22:27.991,EVT-000435,TRX-00035390,CLI-000491,PROD-003981,María José,Lámpara,Hogar,Trujillo,Jockey Plaza,3,497.0,1491.0,182,34,0.3,False,2026-05-13 15:22:27,2026-05-13 15:22:30.007,5
TRX-00076260,2026-05-13 15:22:28.093,EVT-000436,TRX-00076260,CLI-003995,PROD-004632,Reyes,Jean,Ropa,Trujillo,Jockey Plaza,3,319.48,958.44,348,38,0.1,False,2026-05-13 15:22:28,2026-05-13 15:22:30.007,5
TRX-00017962,2026-05-13 15:22:28.195,EVT-000437,TRX-00017962,CLI-013348,PROD-004805,Germán,Reloj,Accesorios,Arequipa,Mega Plaza,2,561.67,1123.34,153,27,0.22,False,2026-05-13 15:22:28,2026-05-13 15:22:30.007,5
TRX-00088766,2026-05-13 15:22:28.298,EVT-000438,TRX-00088766,CLI-006180,PROD-001104,Javiera,Sandalias,Calzado,Arequipa,Jockey Plaza,4,46.21,184.84,61,18,0.17,False,2026-05-13 15:22:28,2026-05-13 15:22:30.007,5
TRX-00003665,2026-05-13 15:22:28.402,EVT-000439,TRX-00003665,CLI-001677,PROD-001800,Máxima,Lámpara,Hogar,Lima,Open Plaza,4,404.35,1617.4,376,25,0.69,False,2026-05-13 15:22:28,2026-05-13 15:22:30.007,5
TRX-00062834,2026-05-13 15:22:28.505,EVT-000440,TRX-00062834,CLI-008756,PROD-001375,Susanita,Botas,Calzado,Lima,Open Plaza,3,703.53,2110.59,73,15,0.4,False,2026-05-13 15:22:28,2026-05-13 15:22:30.007,5
TRX-00071421,2026-05-13 15:22:28.607,EVT-000441,TRX-00071421,CLI-018469,PROD-002652,Francisca,Botas,Calzado,Lima,Jockey Plaza,3,29.17,87.51,23,38,0.85,True,2026-05-13 15:22:28,2026-05-13 15:22:30.007,5
TRX-00032322,2026-05-13 15:22:28.710,EVT-000442,TRX-00032322,CLI-018483,PROD-002832,Alejandra,Guantes,Deportes,Chiclayo,Jockey Plaza,2,327.15,654.3,139,37,0.33,False,2026-05-13 15:22:28,2026-05-13 15:22:30.007,5
TRX-00070255,2026-05-13 15:22:28.812,EVT-000443,TRX-00070255,CLI-017656,PROD-001493,Jerónimo,Polo,Ropa,Piura,Mall Aventura,4,181.33,725.32,457,25,0.14,False,2026-05-13 15:22:28,2026-05-13 15:22:30.007,5
TRX-00071227,2026-05-13 15:22:28.914,EVT-000444,TRX-00071227,CLI-008052,PROD-001131,Dora,Zapatillas,Calzado,Piura,Open Plaza,1,661.99,661.99,420,12,0.4,False,2026-05-13 15:22:28,2026-05-13 15:22:30.007,5
TRX-00077550,2026-05-13 15:22:29.017,EVT-000445,TRX-00077550,CLI-006331,PROD-002567,Olga,Casaca,Ropa,Arequipa,Jockey Plaza,1,504.29,504.29,188,40,0.28,False,2026-05-13 15:22:29,2026-05-13 15:22:30.007,5
TRX-00095133,2026-05-13 15:22:29.120,EVT-000446,TRX-00095133,CLI-015801,PROD-004556,Carmelo,Zapatillas,Calzado,Lima,Mall Aventura,4,299.06,1196.24,135,18,0.34,False,2026-05-13 15:22:29,2026-05-13 15:22:30.007,5
TRX-00095631,2026-05-13 15:22:29.224,EVT-000447,TRX-00095631,CLI-000764,PROD-003060,Consuela,Mesa,Hogar,Piura,Open Plaza,5,712.45,3562.25,7,12,0.75,True,2026-05-13 15:22:29,2026-05-13 15:22:30.007,5
TRX-00043941,2026-05-13 15:22:29.326,EVT-000448,TRX-00043941,CLI-014792,PROD-000263,Cipriano,Casaca,Ropa,Cusco,Mega Plaza,3,108.17,324.51,44,31,0.23,False,2026-05-13 15:22:29,2026-05-13 15:22:30.007,5
TRX-00086163,2026-05-13 15:22:29.428,EVT-000449,TRX-00086163,CLI-016781,PROD-001616,Celestino,Jean,Ropa,Chiclayo,Open Plaza,5,274.69,1373.45,246,26,0.26,False,2026-05-13 15:22:29,2026-05-13 15:22:30.007,5
TRX-00032909,2026-05-13 15:22:29.532,EVT-000450,TRX-00032909,CLI-005172,PROD-000255,María Ángeles,Correa,Accesorios,Piura,Jockey Plaza,3,781.54,2344.62,280,18,0.53,False,2026-05-13 15:22:29,2026-05-13 15:22:30.007,5
TRX-00054489,2026-05-13 15:22:29.635,EVT-000451,TRX-00054489,CLI-016532,PROD-002046,Florencia,Guantes,Deportes,Trujillo,Jockey Plaza,4,382.8,1531.2,343,22,0.59,False,2026-05-13 15:22:29,2026-05-13 15:22:30.007,5
TRX-00016595,2026-05-13 15:22:29.737,EVT-000452,TRX-00016595,CLI-002526,PROD-000531,Gertrudis,Silla,Hogar,Chiclayo,Real Plaza,1,82.48,82.48,89,21,0.44,False,2026-05-13 15:22:29,2026-05-13 15:22:30.007,5
TRX-00086118,2026-05-13 15:22:29.840,EVT-000453,TRX-00086118,CLI-011703,PROD-004868,Manuela,Pelota,Deportes,Cusco,Mall Aventura,5,518.05,2590.25,195,15,0.66,False,2026-05-13 15:22:29,2026-05-13 15:22:30.007,5
TRX-00077223,2026-05-13 15:22:29.946,EVT-000454,TRX-00077223,CLI-011018,PROD-003179,Javier,Jean,Ropa,Piura,Mega Plaza,3,26.9,80.7,180,24,0.44,False,2026-05-13 15:22:29,2026-05-13 15:22:30.007,5
